char;time_ingame;time_rw;pos;vehicle;subtitles_text;speaker;soundfile
Michael;05:00:00;13:11:52;5309.081,-5205.077,-5205.077;;;;
Michael;05:00:00;13:11:52;5309.081,-5205.077,-5205.077;;;;
Michael;05:00:00;13:11:53;5309.081,-5205.077,-5205.077;;;;
Michael;05:00:00;13:11:53;5309.081,-5205.077,-5205.077;;;;
Michael;05:00:00;13:11:54;5309.081,-5205.077,-5205.077;;;;
Michael;05:00:00;13:11:54;5308.671,-5206.547,-5206.547;;;;
Michael;05:00:00;13:11:55;5308.671,-5206.547,-5206.547;;;;
Michael;05:00:00;13:11:55;5308.671,-5206.547,-5206.547;;;;
Michael;05:00:00;13:11:56;5308.671,-5206.547,-5206.547;;;;
Michael;05:00:00;13:11:56;5308.671,-5206.547,-5206.547;;;;
Michael;05:00:00;13:11:57;5308.671,-5206.547,-5206.547;;;;
Michael;05:00:00;13:11:57;5308.671,-5206.547,-5206.547;;;;
Michael;05:00:00;13:11:58;5308.671,-5206.547,-5206.547;;;;
Michael;05:00:00;13:11:58;5307.385,-5206.795,-5206.795;;;Trevor;PRO_BRAA1
Michael;05:00:00;13:11:59;5307.355,-5206.795,-5206.795;;;;
Michael;05:00:00;13:11:59;5307.313,-5206.795,-5206.795;;;;
Michael;05:00:00;13:12:00;5307.268,-5206.795,-5206.795;;;;
Michael;05:00:00;13:12:00;5307.225,-5206.795,-5206.795;;;;
Michael;05:00:00;13:12:01;5307.217,-5206.795,-5206.795;;;;
Michael;05:00:00;13:12:01;5307.217,-5206.795,-5206.795;;;;
Michael;05:00:00;13:12:02;5307.217,-5206.795,-5206.795;;;;
Michael;05:00:00;13:12:02;5307.217,-5206.795,-5206.795;;;;
Michael;05:00:00;13:12:03;5307.217,-5206.795,-5206.795;;;;
Michael;05:00:00;13:12:03;5308.856,-5206.294,-5206.294;;;;
Michael;05:00:00;13:12:04;5308.856,-5206.294,-5206.294;;Alright! We gonna do this, huh?;Trevor;PRO_BRAA2
Michael;05:00:00;13:12:04;5308.856,-5206.294,-5206.294;;;;
Michael;05:00:00;13:12:05;5308.856,-5206.293,-5206.293;;;;
Michael;05:00:00;13:12:06;5308.776,-5205.801,-5205.801;;;;
